,metric,scenario,num_townspeople,num_guacs_per_voter,std,pct_ppl_like,pct_ppl_dislike,loop_step,true_winner_recovered,multiple_winners
1006,sum,a-lot-of-contenders,200,20,2,25,40,6,true,false
1007,sum,a-lot-of-contenders,200,20,2,25,40,7,true,false
1008,sum,a-lot-of-contenders,200,20,2,25,40,8,true,false
1009,sum,a-lot-of-contenders,200,20,2,25,40,9,true,false
1010,sum,a-lot-of-contenders,200,20,2,25,40,10,true,false
1011,sum,a-lot-of-contenders,200,20,2,25,40,11,true,false
1012,sum,a-lot-of-contenders,200,20,2,25,40,12,true,false
1013,sum,a-lot-of-contenders,200,20,2,25,40,13,true,false
1014,sum,a-lot-of-contenders,200,20,2,25,40,14,true,false
1015,sum,a-lot-of-contenders,200,20,2,25,40,15,true,false
1016,sum,a-lot-of-contenders,200,20,2,25,40,16,true,false
1017,sum,a-lot-of-contenders,200,20,2,25,40,17,true,false
1018,sum,a-lot-of-contenders,200,20,2,25,40,18,true,false
1019,sum,a-lot-of-contenders,200,20,2,25,40,19,true,false
1020,sum,a-lot-of-contenders,200,20,2,25,40,20,true,false
1021,sum,a-lot-of-contenders,200,20,2,25,40,21,true,false
1022,sum,a-lot-of-contenders,200,20,2,25,40,22,true,false
1023,sum,a-lot-of-contenders,200,20,2,25,40,23,true,false
1024,sum,a-lot-of-contenders,200,20,2,25,40,24,true,false
1025,sum,a-lot-of-contenders,200,20,2,25,40,25,true,false
1026,sum,a-lot-of-contenders,200,20,2,25,40,26,true,false
1027,sum,a-lot-of-contenders,200,20,2,25,40,27,true,false
1028,sum,a-lot-of-contenders,200,20,2,25,40,28,true,false
1029,sum,a-lot-of-contenders,200,20,2,25,40,29,true,false
1030,sum,a-lot-of-contenders,200,20,2,25,40,30,true,false
1031,sum,a-lot-of-contenders,200,20,2,25,40,31,true,false
1032,sum,a-lot-of-contenders,200,20,2,25,40,32,true,false
1033,sum,a-lot-of-contenders,200,20,2,25,40,33,true,false
1034,sum,a-lot-of-contenders,200,20,2,25,40,34,true,false
1035,sum,a-lot-of-contenders,200,20,2,25,40,35,true,false
1036,sum,a-lot-of-contenders,200,20,2,25,40,36,true,false
1037,sum,a-lot-of-contenders,200,20,2,25,40,37,true,false
1038,sum,a-lot-of-contenders,200,20,2,25,40,38,true,false
1039,sum,a-lot-of-contenders,200,20,2,25,40,39,true,false
1040,sum,a-lot-of-contenders,200,20,2,25,40,40,true,false
1041,sum,a-lot-of-contenders,200,20,2,25,40,41,true,false
1042,sum,a-lot-of-contenders,200,20,2,25,40,42,true,false
1043,sum,a-lot-of-contenders,200,20,2,25,40,43,true,false
1044,sum,a-lot-of-contenders,200,20,2,25,40,44,true,false
1045,sum,a-lot-of-contenders,200,20,2,25,40,45,true,false
1046,sum,a-lot-of-contenders,200,20,2,25,40,46,true,false
1047,sum,a-lot-of-contenders,200,20,2,25,40,47,true,false
1048,sum,a-lot-of-contenders,200,20,2,25,40,48,true,false
1049,sum,a-lot-of-contenders,200,20,2,25,40,49,true,false
1050,sum,a-lot-of-contenders,200,20,2,25,40,50,true,false
1051,sum,a-lot-of-contenders,200,20,2,25,40,51,true,false
1052,sum,a-lot-of-contenders,200,20,2,25,40,52,true,false
1053,sum,a-lot-of-contenders,200,20,2,25,40,53,true,false
1054,sum,a-lot-of-contenders,200,20,2,25,40,54,true,false
1055,sum,a-lot-of-contenders,200,20,2,25,40,55,true,false
1056,sum,a-lot-of-contenders,200,20,2,25,40,56,true,false
1057,sum,a-lot-of-contenders,200,20,2,25,40,57,true,false
1058,sum,a-lot-of-contenders,200,20,2,25,40,58,true,false
1059,sum,a-lot-of-contenders,200,20,2,25,40,59,true,false
1060,sum,a-lot-of-contenders,200,20,2,25,40,60,true,false
1061,sum,a-lot-of-contenders,200,20,2,25,40,61,true,false
1062,sum,a-lot-of-contenders,200,20,2,25,40,62,true,false
1063,sum,a-lot-of-contenders,200,20,2,25,40,63,true,false
1064,sum,a-lot-of-contenders,200,20,2,25,40,64,true,false
1065,sum,a-lot-of-contenders,200,20,2,25,40,65,true,false
1066,sum,a-lot-of-contenders,200,20,2,25,40,66,true,false
1067,sum,a-lot-of-contenders,200,20,2,25,40,67,true,false
1068,sum,a-lot-of-contenders,200,20,2,25,40,68,true,false
1069,sum,a-lot-of-contenders,200,20,2,25,40,69,true,false
1070,sum,a-lot-of-contenders,200,20,2,25,40,70,true,false
1071,sum,a-lot-of-contenders,200,20,2,25,40,71,true,false
1072,sum,a-lot-of-contenders,200,20,2,25,40,72,true,false
1073,sum,a-lot-of-contenders,200,20,2,25,40,73,true,false
1074,sum,a-lot-of-contenders,200,20,2,25,40,74,true,false
1075,sum,a-lot-of-contenders,200,20,2,25,40,75,true,false
1076,sum,a-lot-of-contenders,200,20,2,25,40,76,true,false
1077,sum,a-lot-of-contenders,200,20,2,25,40,77,true,false
1078,sum,a-lot-of-contenders,200,20,2,25,40,78,true,false
1079,sum,a-lot-of-contenders,200,20,2,25,40,79,true,false
1080,sum,a-lot-of-contenders,200,20,2,25,40,80,true,false
1081,sum,a-lot-of-contenders,200,20,2,25,40,81,true,false
1082,sum,a-lot-of-contenders,200,20,2,25,40,82,true,false
1083,sum,a-lot-of-contenders,200,20,2,25,40,83,true,false
1084,sum,a-lot-of-contenders,200,20,2,25,40,84,true,false
1085,sum,a-lot-of-contenders,200,20,2,25,40,85,true,false
1086,sum,a-lot-of-contenders,200,20,2,25,40,86,true,false
1087,sum,a-lot-of-contenders,200,20,2,25,40,87,true,false
1088,sum,a-lot-of-contenders,200,20,2,25,40,88,true,false
1089,sum,a-lot-of-contenders,200,20,2,25,40,89,true,false
1090,sum,a-lot-of-contenders,200,20,2,25,40,90,true,false
1091,sum,a-lot-of-contenders,200,20,2,25,40,91,true,false
1092,sum,a-lot-of-contenders,200,20,2,25,40,92,true,false
1093,sum,a-lot-of-contenders,200,20,2,25,40,93,false,false
1094,sum,a-lot-of-contenders,200,20,2,25,40,94,true,false
1095,sum,a-lot-of-contenders,200,20,2,25,40,95,true,false
1096,sum,a-lot-of-contenders,200,20,2,25,40,96,true,false
1097,sum,a-lot-of-contenders,200,20,2,25,40,97,true,false
1098,sum,a-lot-of-contenders,200,20,2,25,40,98,true,false
1099,sum,a-lot-of-contenders,200,20,2,25,40,99,true,false
1100,sum,a-lot-of-contenders,200,20,2,25,50,0,true,false
1101,sum,a-lot-of-contenders,200,20,2,25,50,1,true,false
1102,sum,a-lot-of-contenders,200,20,2,25,50,2,true,false
1103,sum,a-lot-of-contenders,200,20,2,25,50,3,true,false
1104,sum,a-lot-of-contenders,200,20,2,25,50,4,true,false
1105,sum,a-lot-of-contenders,200,20,2,25,50,5,true,false
1106,sum,a-lot-of-contenders,200,20,2,25,50,6,true,false
1107,sum,a-lot-of-contenders,200,20,2,25,50,7,true,false
1108,sum,a-lot-of-contenders,200,20,2,25,50,8,true,false
1109,sum,a-lot-of-contenders,200,20,2,25,50,9,true,false
1110,sum,a-lot-of-contenders,200,20,2,25,50,10,true,false
1111,sum,a-lot-of-contenders,200,20,2,25,50,11,true,false
1112,sum,a-lot-of-contenders,200,20,2,25,50,12,true,false
1113,sum,a-lot-of-contenders,200,20,2,25,50,13,true,false
1114,sum,a-lot-of-contenders,200,20,2,25,50,14,true,false
1115,sum,a-lot-of-contenders,200,20,2,25,50,15,true,false
1116,sum,a-lot-of-contenders,200,20,2,25,50,16,true,false
1117,sum,a-lot-of-contenders,200,20,2,25,50,17,true,false
1118,sum,a-lot-of-contenders,200,20,2,25,50,18,true,false
1119,sum,a-lot-of-contenders,200,20,2,25,50,19,true,false
1120,sum,a-lot-of-contenders,200,20,2,25,50,20,true,false
1121,sum,a-lot-of-contenders,200,20,2,25,50,21,true,false
1122,sum,a-lot-of-contenders,200,20,2,25,50,22,true,false
1123,sum,a-lot-of-contenders,200,20,2,25,50,23,true,false
1124,sum,a-lot-of-contenders,200,20,2,25,50,24,true,false
1125,sum,a-lot-of-contenders,200,20,2,25,50,25,true,false
1126,sum,a-lot-of-contenders,200,20,2,25,50,26,true,false
1127,sum,a-lot-of-contenders,200,20,2,25,50,27,true,false
1128,sum,a-lot-of-contenders,200,20,2,25,50,28,true,false
1129,sum,a-lot-of-contenders,200,20,2,25,50,29,true,false
1130,sum,a-lot-of-contenders,200,20,2,25,50,30,true,false
1131,sum,a-lot-of-contenders,200,20,2,25,50,31,true,false
1132,sum,a-lot-of-contenders,200,20,2,25,50,32,true,false
1133,sum,a-lot-of-contenders,200,20,2,25,50,33,true,false
1134,sum,a-lot-of-contenders,200,20,2,25,50,34,true,false
1135,sum,a-lot-of-contenders,200,20,2,25,50,35,true,false
1136,sum,a-lot-of-contenders,200,20,2,25,50,36,true,false
1137,sum,a-lot-of-contenders,200,20,2,25,50,37,true,false
1138,sum,a-lot-of-contenders,200,20,2,25,50,38,true,false
1139,sum,a-lot-of-contenders,200,20,2,25,50,39,true,false
1140,sum,a-lot-of-contenders,200,20,2,25,50,40,true,false
1141,sum,a-lot-of-contenders,200,20,2,25,50,41,true,false
1142,sum,a-lot-of-contenders,200,20,2,25,50,42,true,false
1143,sum,a-lot-of-contenders,200,20,2,25,50,43,true,false
1144,sum,a-lot-of-contenders,200,20,2,25,50,44,true,false
1145,sum,a-lot-of-contenders,200,20,2,25,50,45,true,false
1146,sum,a-lot-of-contenders,200,20,2,25,50,46,true,false
1147,sum,a-lot-of-contenders,200,20,2,25,50,47,true,false
1148,sum,a-lot-of-contenders,200,20,2,25,50,48,true,false
1149,sum,a-lot-of-contenders,200,20,2,25,50,49,true,false
1150,sum,a-lot-of-contenders,200,20,2,25,50,50,true,false
1151,sum,a-lot-of-contenders,200,20,2,25,50,51,true,false
1152,sum,a-lot-of-contenders,200,20,2,25,50,52,true,false
1153,sum,a-lot-of-contenders,200,20,2,25,50,53,true,false
1154,sum,a-lot-of-contenders,200,20,2,25,50,54,true,false
1155,sum,a-lot-of-contenders,200,20,2,25,50,55,true,false
1156,sum,a-lot-of-contenders,200,20,2,25,50,56,true,false
1157,sum,a-lot-of-contenders,200,20,2,25,50,57,true,false
1158,sum,a-lot-of-contenders,200,20,2,25,50,58,true,false
1159,sum,a-lot-of-contenders,200,20,2,25,50,59,true,false
1160,sum,a-lot-of-contenders,200,20,2,25,50,60,true,false
1161,sum,a-lot-of-contenders,200,20,2,25,50,61,true,false
1162,sum,a-lot-of-contenders,200,20,2,25,50,62,true,false
1163,sum,a-lot-of-contenders,200,20,2,25,50,63,true,false
1164,sum,a-lot-of-contenders,200,20,2,25,50,64,true,false
1165,sum,a-lot-of-contenders,200,20,2,25,50,65,true,false
1166,sum,a-lot-of-contenders,200,20,2,25,50,66,true,false
1167,sum,a-lot-of-contenders,200,20,2,25,50,67,true,false
1168,sum,a-lot-of-contenders,200,20,2,25,50,68,true,false
1169,sum,a-lot-of-contenders,200,20,2,25,50,69,true,false
1170,sum,a-lot-of-contenders,200,20,2,25,50,70,true,false
1171,sum,a-lot-of-contenders,200,20,2,25,50,71,true,false
1172,sum,a-lot-of-contenders,200,20,2,25,50,72,true,false
1173,sum,a-lot-of-contenders,200,20,2,25,50,73,true,false
1174,sum,a-lot-of-contenders,200,20,2,25,50,74,true,false
1175,sum,a-lot-of-contenders,200,20,2,25,50,75,true,false
1176,sum,a-lot-of-contenders,200,20,2,25,50,76,true,false
1177,sum,a-lot-of-contenders,200,20,2,25,50,77,true,false
1178,sum,a-lot-of-contenders,200,20,2,25,50,78,true,false
1179,sum,a-lot-of-contenders,200,20,2,25,50,79,true,false
1180,sum,a-lot-of-contenders,200,20,2,25,50,80,true,false
1181,sum,a-lot-of-contenders,200,20,2,25,50,81,true,false
1182,sum,a-lot-of-contenders,200,20,2,25,50,82,true,false
1183,sum,a-lot-of-contenders,200,20,2,25,50,83,true,false
1184,sum,a-lot-of-contenders,200,20,2,25,50,84,true,false
1185,sum,a-lot-of-contenders,200,20,2,25,50,85,true,false
1186,sum,a-lot-of-contenders,200,20,2,25,50,86,true,false
1187,sum,a-lot-of-contenders,200,20,2,25,50,87,true,false
1188,sum,a-lot-of-contenders,200,20,2,25,50,88,true,false
1189,sum,a-lot-of-contenders,200,20,2,25,50,89,true,false
1190,sum,a-lot-of-contenders,200,20,2,25,50,90,true,false
1191,sum,a-lot-of-contenders,200,20,2,25,50,91,true,false
1192,sum,a-lot-of-contenders,200,20,2,25,50,92,true,false
1193,sum,a-lot-of-contenders,200,20,2,25,50,93,true,false
1194,sum,a-lot-of-contenders,200,20,2,25,50,94,true,false
1195,sum,a-lot-of-contenders,200,20,2,25,50,95,true,false
1196,sum,a-lot-of-contenders,200,20,2,25,50,96,true,false
1197,sum,a-lot-of-contenders,200,20,2,25,50,97,true,false
1198,sum,a-lot-of-contenders,200,20,2,25,50,98,true,false
1199,sum,a-lot-of-contenders,200,20,2,25,50,99,true,false
1200,sum,a-lot-of-contenders,200,20,2,50,0,0,true,false
1201,sum,a-lot-of-contenders,200,20,2,50,0,1,true,false
1202,sum,a-lot-of-contenders,200,20,2,50,0,2,true,false
1203,sum,a-lot-of-contenders,200,20,2,50,0,3,true,false
1204,sum,a-lot-of-contenders,200,20,2,50,0,4,true,false
1205,sum,a-lot-of-contenders,200,20,2,50,0,5,true,false
1206,sum,a-lot-of-contenders,200,20,2,50,0,6,false,false
1207,sum,a-lot-of-contenders,200,20,2,50,0,7,true,false
1208,sum,a-lot-of-contenders,200,20,2,50,0,8,true,false
1209,sum,a-lot-of-contenders,200,20,2,50,0,9,true,false
1210,sum,a-lot-of-contenders,200,20,2,50,0,10,true,false
1211,sum,a-lot-of-contenders,200,20,2,50,0,11,true,false
1212,sum,a-lot-of-contenders,200,20,2,50,0,12,true,false
1213,sum,a-lot-of-contenders,200,20,2,50,0,13,true,false
1214,sum,a-lot-of-contenders,200,20,2,50,0,14,true,false
1215,sum,a-lot-of-contenders,200,20,2,50,0,15,false,false
1216,sum,a-lot-of-contenders,200,20,2,50,0,16,true,false
1217,sum,a-lot-of-contenders,200,20,2,50,0,17,true,false
1218,sum,a-lot-of-contenders,200,20,2,50,0,18,true,false
1219,sum,a-lot-of-contenders,200,20,2,50,0,19,true,false
1220,sum,a-lot-of-contenders,200,20,2,50,0,20,true,false
1221,sum,a-lot-of-contenders,200,20,2,50,0,21,true,false
1222,sum,a-lot-of-contenders,200,20,2,50,0,22,true,false
1223,sum,a-lot-of-contenders,200,20,2,50,0,23,true,false
1224,sum,a-lot-of-contenders,200,20,2,50,0,24,true,false
1225,sum,a-lot-of-contenders,200,20,2,50,0,25,true,false
1226,sum,a-lot-of-contenders,200,20,2,50,0,26,true,false
1227,sum,a-lot-of-contenders,200,20,2,50,0,27,true,false
1228,sum,a-lot-of-contenders,200,20,2,50,0,28,true,false
1229,sum,a-lot-of-contenders,200,20,2,50,0,29,true,false
1230,sum,a-lot-of-contenders,200,20,2,50,0,30,true,false
1231,sum,a-lot-of-contenders,200,20,2,50,0,31,true,false
1232,sum,a-lot-of-contenders,200,20,2,50,0,32,true,false
1233,sum,a-lot-of-contenders,200,20,2,50,0,33,true,false
1234,sum,a-lot-of-contenders,200,20,2,50,0,34,true,false
1235,sum,a-lot-of-contenders,200,20,2,50,0,35,true,false
1236,sum,a-lot-of-contenders,200,20,2,50,0,36,true,false
1237,sum,a-lot-of-contenders,200,20,2,50,0,37,true,false
1238,sum,a-lot-of-contenders,200,20,2,50,0,38,true,false
1239,sum,a-lot-of-contenders,200,20,2,50,0,39,true,false
1240,sum,a-lot-of-contenders,200,20,2,50,0,40,true,false
1241,sum,a-lot-of-contenders,200,20,2,50,0,41,true,false
1242,sum,a-lot-of-contenders,200,20,2,50,0,42,true,false
1243,sum,a-lot-of-contenders,200,20,2,50,0,43,true,false
1244,sum,a-lot-of-contenders,200,20,2,50,0,44,true,false
1245,sum,a-lot-of-contenders,200,20,2,50,0,45,true,false
1246,sum,a-lot-of-contenders,200,20,2,50,0,46,true,false
1247,sum,a-lot-of-contenders,200,20,2,50,0,47,true,false
1248,sum,a-lot-of-contenders,200,20,2,50,0,48,true,false
1249,sum,a-lot-of-contenders,200,20,2,50,0,49,true,false
1250,sum,a-lot-of-contenders,200,20,2,50,0,50,true,false
1251,sum,a-lot-of-contenders,200,20,2,50,0,51,true,false
1252,sum,a-lot-of-contenders,200,20,2,50,0,52,true,false
1253,sum,a-lot-of-contenders,200,20,2,50,0,53,true,false
1254,sum,a-lot-of-contenders,200,20,2,50,0,54,true,false
1255,sum,a-lot-of-contenders,200,20,2,50,0,55,true,false
1256,sum,a-lot-of-contenders,200,20,2,50,0,56,true,false
1257,sum,a-lot-of-contenders,200,20,2,50,0,57,true,false
1258,sum,a-lot-of-contenders,200,20,2,50,0,58,true,false
1259,sum,a-lot-of-contenders,200,20,2,50,0,59,true,false
1260,sum,a-lot-of-contenders,200,20,2,50,0,60,true,false
1261,sum,a-lot-of-contenders,200,20,2,50,0,61,true,false
1262,sum,a-lot-of-contenders,200,20,2,50,0,62,true,false
1263,sum,a-lot-of-contenders,200,20,2,50,0,63,true,false
1264,sum,a-lot-of-contenders,200,20,2,50,0,64,true,false
1265,sum,a-lot-of-contenders,200,20,2,50,0,65,true,false
1266,sum,a-lot-of-contenders,200,20,2,50,0,66,true,false
1267,sum,a-lot-of-contenders,200,20,2,50,0,67,true,false
1268,sum,a-lot-of-contenders,200,20,2,50,0,68,true,false
1269,sum,a-lot-of-contenders,200,20,2,50,0,69,true,false
1270,sum,a-lot-of-contenders,200,20,2,50,0,70,true,false
1271,sum,a-lot-of-contenders,200,20,2,50,0,71,true,false
1272,sum,a-lot-of-contenders,200,20,2,50,0,72,true,false
1273,sum,a-lot-of-contenders,200,20,2,50,0,73,true,false
1274,sum,a-lot-of-contenders,200,20,2,50,0,74,true,false
1275,sum,a-lot-of-contenders,200,20,2,50,0,75,true,false
1276,sum,a-lot-of-contenders,200,20,2,50,0,76,true,false
1277,sum,a-lot-of-contenders,200,20,2,50,0,77,true,false
1278,sum,a-lot-of-contenders,200,20,2,50,0,78,true,false
1279,sum,a-lot-of-contenders,200,20,2,50,0,79,true,false
1280,sum,a-lot-of-contenders,200,20,2,50,0,80,true,false
1281,sum,a-lot-of-contenders,200,20,2,50,0,81,true,false
1282,sum,a-lot-of-contenders,200,20,2,50,0,82,true,false
1283,sum,a-lot-of-contenders,200,20,2,50,0,83,true,false
1284,sum,a-lot-of-contenders,200,20,2,50,0,84,true,false
1285,sum,a-lot-of-contenders,200,20,2,50,0,85,true,false
1286,sum,a-lot-of-contenders,200,20,2,50,0,86,true,false
1287,sum,a-lot-of-contenders,200,20,2,50,0,87,true,false
1288,sum,a-lot-of-contenders,200,20,2,50,0,88,true,false
1289,sum,a-lot-of-contenders,200,20,2,50,0,89,true,false
1290,sum,a-lot-of-contenders,200,20,2,50,0,90,true,false
1291,sum,a-lot-of-contenders,200,20,2,50,0,91,true,false
1292,sum,a-lot-of-contenders,200,20,2,50,0,92,true,false
1293,sum,a-lot-of-contenders,200,20,2,50,0,93,true,false
1294,sum,a-lot-of-contenders,200,20,2,50,0,94,true,false
1295,sum,a-lot-of-contenders,200,20,2,50,0,95,true,false
1296,sum,a-lot-of-contenders,200,20,2,50,0,96,true,false
1297,sum,a-lot-of-contenders,200,20,2,50,0,97,true,false
1298,sum,a-lot-of-contenders,200,20,2,50,0,98,true,false
1299,sum,a-lot-of-contenders,200,20,2,50,0,99,true,false
1300,sum,a-lot-of-contenders,200,20,2,50,10,0,true,false
1301,sum,a-lot-of-contenders,200,20,2,50,10,1,true,false
1302,sum,a-lot-of-contenders,200,20,2,50,10,2,true,false
1303,sum,a-lot-of-contenders,200,20,2,50,10,3,true,false
1304,sum,a-lot-of-contenders,200,20,2,50,10,4,true,false
1305,sum,a-lot-of-contenders,200,20,2,50,10,5,true,false
1306,sum,a-lot-of-contenders,200,20,2,50,10,6,true,false
1307,sum,a-lot-of-contenders,200,20,2,50,10,7,true,false
1308,sum,a-lot-of-contenders,200,20,2,50,10,8,true,false
1309,sum,a-lot-of-contenders,200,20,2,50,10,9,true,false
1310,sum,a-lot-of-contenders,200,20,2,50,10,10,true,false
1311,sum,a-lot-of-contenders,200,20,2,50,10,11,true,false
1312,sum,a-lot-of-contenders,200,20,2,50,10,12,true,false
1313,sum,a-lot-of-contenders,200,20,2,50,10,13,true,false
1314,sum,a-lot-of-contenders,200,20,2,50,10,14,true,false
1315,sum,a-lot-of-contenders,200,20,2,50,10,15,true,false
1316,sum,a-lot-of-contenders,200,20,2,50,10,16,true,false
1317,sum,a-lot-of-contenders,200,20,2,50,10,17,true,false
1318,sum,a-lot-of-contenders,200,20,2,50,10,18,true,false
1319,sum,a-lot-of-contenders,200,20,2,50,10,19,true,false
1320,sum,a-lot-of-contenders,200,20,2,50,10,20,true,false
1321,sum,a-lot-of-contenders,200,20,2,50,10,21,true,false
1322,sum,a-lot-of-contenders,200,20,2,50,10,22,true,false
1323,sum,a-lot-of-contenders,200,20,2,50,10,23,true,false
1324,sum,a-lot-of-contenders,200,20,2,50,10,24,true,false
1325,sum,a-lot-of-contenders,200,20,2,50,10,25,true,false
1326,sum,a-lot-of-contenders,200,20,2,50,10,26,true,false
1327,sum,a-lot-of-contenders,200,20,2,50,10,27,true,false
1328,sum,a-lot-of-contenders,200,20,2,50,10,28,true,false
1329,sum,a-lot-of-contenders,200,20,2,50,10,29,true,false
1330,sum,a-lot-of-contenders,200,20,2,50,10,30,true,false
1331,sum,a-lot-of-contenders,200,20,2,50,10,31,true,false
1332,sum,a-lot-of-contenders,200,20,2,50,10,32,false,false
1333,sum,a-lot-of-contenders,200,20,2,50,10,33,true,false
1334,sum,a-lot-of-contenders,200,20,2,50,10,34,true,false
1335,sum,a-lot-of-contenders,200,20,2,50,10,35,true,false
1336,sum,a-lot-of-contenders,200,20,2,50,10,36,true,false
1337,sum,a-lot-of-contenders,200,20,2,50,10,37,true,false
1338,sum,a-lot-of-contenders,200,20,2,50,10,38,true,false
1339,sum,a-lot-of-contenders,200,20,2,50,10,39,true,false
1340,sum,a-lot-of-contenders,200,20,2,50,10,40,true,false
1341,sum,a-lot-of-contenders,200,20,2,50,10,41,false,false
1342,sum,a-lot-of-contenders,200,20,2,50,10,42,true,false
1343,sum,a-lot-of-contenders,200,20,2,50,10,43,true,false
1344,sum,a-lot-of-contenders,200,20,2,50,10,44,true,false
1345,sum,a-lot-of-contenders,200,20,2,50,10,45,true,false
1346,sum,a-lot-of-contenders,200,20,2,50,10,46,true,false
1347,sum,a-lot-of-contenders,200,20,2,50,10,47,true,false
1348,sum,a-lot-of-contenders,200,20,2,50,10,48,true,false
1349,sum,a-lot-of-contenders,200,20,2,50,10,49,true,false
1350,sum,a-lot-of-contenders,200,20,2,50,10,50,false,false
1351,sum,a-lot-of-contenders,200,20,2,50,10,51,true,false
1352,sum,a-lot-of-contenders,200,20,2,50,10,52,true,false
1353,sum,a-lot-of-contenders,200,20,2,50,10,53,true,false
1354,sum,a-lot-of-contenders,200,20,2,50,10,54,true,false
1355,sum,a-lot-of-contenders,200,20,2,50,10,55,true,false
1356,sum,a-lot-of-contenders,200,20,2,50,10,56,true,false
1357,sum,a-lot-of-contenders,200,20,2,50,10,57,true,false
1358,sum,a-lot-of-contenders,200,20,2,50,10,58,true,false
1359,sum,a-lot-of-contenders,200,20,2,50,10,59,true,false
1360,sum,a-lot-of-contenders,200,20,2,50,10,60,true,false
1361,sum,a-lot-of-contenders,200,20,2,50,10,61,true,false
1362,sum,a-lot-of-contenders,200,20,2,50,10,62,true,false
1363,sum,a-lot-of-contenders,200,20,2,50,10,63,true,false
1364,sum,a-lot-of-contenders,200,20,2,50,10,64,true,false
1365,sum,a-lot-of-contenders,200,20,2,50,10,65,true,false
1366,sum,a-lot-of-contenders,200,20,2,50,10,66,true,false
1367,sum,a-lot-of-contenders,200,20,2,50,10,67,true,false
1368,sum,a-lot-of-contenders,200,20,2,50,10,68,true,false
1369,sum,a-lot-of-contenders,200,20,2,50,10,69,true,false
1370,sum,a-lot-of-contenders,200,20,2,50,10,70,true,false
1371,sum,a-lot-of-contenders,200,20,2,50,10,71,true,false
1372,sum,a-lot-of-contenders,200,20,2,50,10,72,true,false
1373,sum,a-lot-of-contenders,200,20,2,50,10,73,true,false
1374,sum,a-lot-of-contenders,200,20,2,50,10,74,true,false
1375,sum,a-lot-of-contenders,200,20,2,50,10,75,true,false
1376,sum,a-lot-of-contenders,200,20,2,50,10,76,true,false
1377,sum,a-lot-of-contenders,200,20,2,50,10,77,true,false
1378,sum,a-lot-of-contenders,200,20,2,50,10,78,true,false
1379,sum,a-lot-of-contenders,200,20,2,50,10,79,true,false
1380,sum,a-lot-of-contenders,200,20,2,50,10,80,true,false
1381,sum,a-lot-of-contenders,200,20,2,50,10,81,true,false
1382,sum,a-lot-of-contenders,200,20,2,50,10,82,true,false
1383,sum,a-lot-of-contenders,200,20,2,50,10,83,true,false
1384,sum,a-lot-of-contenders,200,20,2,50,10,84,true,false
1385,sum,a-lot-of-contenders,200,20,2,50,10,85,true,false
1386,sum,a-lot-of-contenders,200,20,2,50,10,86,true,false
1387,sum,a-lot-of-contenders,200,20,2,50,10,87,true,false
1388,sum,a-lot-of-contenders,200,20,2,50,10,88,true,false
1389,sum,a-lot-of-contenders,200,20,2,50,10,89,true,false
1390,sum,a-lot-of-contenders,200,20,2,50,10,90,true,false
1391,sum,a-lot-of-contenders,200,20,2,50,10,91,true,false
1392,sum,a-lot-of-contenders,200,20,2,50,10,92,true,false
1393,sum,a-lot-of-contenders,200,20,2,50,10,93,true,false
1394,sum,a-lot-of-contenders,200,20,2,50,10,94,true,false
1395,sum,a-lot-of-contenders,200,20,2,50,10,95,true,false
1396,sum,a-lot-of-contenders,200,20,2,50,10,96,true,false
1397,sum,a-lot-of-contenders,200,20,2,50,10,97,true,false
1398,sum,a-lot-of-contenders,200,20,2,50,10,98,true,false
1399,sum,a-lot-of-contenders,200,20,2,50,10,99,true,false
1400,sum,a-lot-of-contenders,200,20,2,50,20,0,true,false
1401,sum,a-lot-of-contenders,200,20,2,50,20,1,true,false
1402,sum,a-lot-of-contenders,200,20,2,50,20,2,true,false
1403,sum,a-lot-of-contenders,200,20,2,50,20,3,true,false
1404,sum,a-lot-of-contenders,200,20,2,50,20,4,true,false
1405,sum,a-lot-of-contenders,200,20,2,50,20,5,true,false
1406,sum,a-lot-of-contenders,200,20,2,50,20,6,true,false
1407,sum,a-lot-of-contenders,200,20,2,50,20,7,true,false
1408,sum,a-lot-of-contenders,200,20,2,50,20,8,true,false
1409,sum,a-lot-of-contenders,200,20,2,50,20,9,true,false
1410,sum,a-lot-of-contenders,200,20,2,50,20,10,true,false
1411,sum,a-lot-of-contenders,200,20,2,50,20,11,true,false
1412,sum,a-lot-of-contenders,200,20,2,50,20,12,true,false
1413,sum,a-lot-of-contenders,200,20,2,50,20,13,true,false
1414,sum,a-lot-of-contenders,200,20,2,50,20,14,true,false
1415,sum,a-lot-of-contenders,200,20,2,50,20,15,true,false
1416,sum,a-lot-of-contenders,200,20,2,50,20,16,true,false
1417,sum,a-lot-of-contenders,200,20,2,50,20,17,true,false
1418,sum,a-lot-of-contenders,200,20,2,50,20,18,true,false
1419,sum,a-lot-of-contenders,200,20,2,50,20,19,true,false
1420,sum,a-lot-of-contenders,200,20,2,50,20,20,true,false
1421,sum,a-lot-of-contenders,200,20,2,50,20,21,true,false
1422,sum,a-lot-of-contenders,200,20,2,50,20,22,true,false
1423,sum,a-lot-of-contenders,200,20,2,50,20,23,true,false
1424,sum,a-lot-of-contenders,200,20,2,50,20,24,true,false
1425,sum,a-lot-of-contenders,200,20,2,50,20,25,true,false
1426,sum,a-lot-of-contenders,200,20,2,50,20,26,true,false
1427,sum,a-lot-of-contenders,200,20,2,50,20,27,true,false
